timestamp,client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1765406824.590006,1,107,1,1765406824342,1765406824590,248,0.00,0.0000,0.0,0.00
1765406824.590006,1,108,2,1765406824385,1765406824590,205,0.00,0.0000,0.0,0.00
1765406824.590006,1,109,3,1765406824427,1765406824590,163,0.00,0.0000,0.0,0.00
1765406824.590006,1,110,4,1765406824470,1765406824590,120,0.00,0.0000,0.0,0.00
1765406824.591374,1,111,5,1765406824512,1765406824590,78,0.00,0.0000,0.0,0.00
1765406824.591374,1,112,6,1765406824554,1765406824591,37,0.32,0.0000,0.0,0.00
1765406824.702936,1,113,7,1765406824598,1765406824702,104,30.78,0.0000,0.0,0.00
1765406824.702936,1,114,8,1765406824640,1765406824702,62,27.14,0.0000,0.0,0.00
1765406824.702936,1,115,9,1765406824682,1765406824702,20,24.25,0.0000,0.0,0.00
1765406824.737610,1,116,11,1765406824725,1765406824732,7,24.32,0.0000,0.0,0.00
1765406824.766945,1,117,12,1765406824766,1765406824766,0,24.44,0.0000,0.0,0.00
1765406824.809514,1,118,14,1765406824809,1765406824809,0,25.16,0.0000,0.0,0.00
1765406824.851545,1,119,15,1765406824851,1765406824851,0,25.21,0.0000,0.0,0.00
1765406824.894235,1,120,16,1765406824893,1765406824893,0,24.95,0.0000,0.0,0.00
1765406824.928205,1,121,17,1765406824928,1765406824928,0,24.00,0.0000,0.0,0.00
1765406824.970402,1,122,18,1765406824970,1765406824970,0,23.51,0.0000,0.0,0.00
1765406825.012925,1,123,19,1765406825012,1765406825012,0,22.95,0.0000,0.0,0.00
1765406825.048954,1,124,20,1765406825048,1765406825048,0,22.07,0.0000,0.0,0.00
1765406825.092386,1,125,21,1765406825091,1765406825092,1,21.58,0.0000,0.0,0.00
1765406825.134205,1,126,22,1765406825133,1765406825133,0,20.95,0.0000,0.0,0.00
1765406825.176183,1,127,23,1765406825175,1765406825176,1,20.41,0.0000,0.0,0.00
1765406825.217626,1,128,24,1765406825217,1765406825217,0,19.81,0.0000,0.0,0.00
1765406825.259993,1,129,25,1765406825259,1765406825259,0,19.30,0.0000,0.0,0.00
1765406825.301987,1,130,26,1765406825301,1765406825301,0,18.81,0.0000,0.0,0.00
1765406825.349696,1,131,27,1765406825344,1765406825349,5,18.50,0.0000,0.0,0.00
1765406825.384432,1,132,28,1765406825384,1765406825384,0,17.85,0.0000,0.0,0.00
1765406825.425951,1,133,29,1765406825425,1765406825425,0,17.38,0.0000,0.0,0.00
1765406825.472846,1,134,30,1765406825468,1765406825472,4,17.06,0.0000,0.0,0.00
1765406825.510455,1,135,31,1765406825510,1765406825510,0,16.56,0.0000,0.0,0.00
1765406825.554813,1,136,32,1765406825552,1765406825554,2,16.20,0.0000,0.0,0.00
1765406825.594378,1,137,33,1765406825594,1765406825594,0,15.78,0.0000,0.0,0.00
1765406825.638474,1,138,34,1765406825636,1765406825638,2,15.45,0.0000,0.0,0.00
1765406825.678793,1,139,35,1765406825678,1765406825678,0,15.06,0.0000,0.0,0.00
1765406825.723334,1,140,36,1765406825719,1765406825723,4,14.79,0.0000,0.0,0.00
1765406825.761684,1,141,37,1765406825761,1765406825761,0,14.41,0.0000,0.0,0.00
1765406825.841388,1,142,38,1765406825834,1765406825841,7,14.75,0.0000,0.0,0.00
1765406825.877838,1,143,40,1765406825877,1765406825877,0,14.35,0.0000,0.0,0.00
1765406825.922992,1,144,42,1765406825921,1765406825922,1,14.11,0.0000,0.0,0.00
1765406825.957571,1,145,43,1765406825953,1765406825957,4,13.77,0.0000,0.0,0.00
1765406825.996272,1,146,44,1765406825996,1765406825996,0,13.47,0.0000,0.0,0.00
1765406826.039597,1,147,45,1765406826038,1765406826039,1,13.26,0.0000,0.0,0.00
1765406826.081465,1,148,46,1765406826080,1765406826080,0,13.01,0.0000,0.0,0.00
1765406826.123681,1,149,47,1765406826123,1765406826123,0,12.81,0.0000,0.0,0.00
1765406826.168582,1,150,48,1765406826165,1765406826167,2,12.63,0.0000,0.0,0.00
1765406826.207419,1,151,49,1765406826207,1765406826207,0,12.39,0.0000,0.0,0.00
1765406826.251894,1,152,50,1765406826249,1765406826250,1,12.20,0.0000,0.0,0.00
1765406826.292161,1,153,51,1765406826291,1765406826291,0,11.99,0.0000,0.0,0.00
1765406826.336596,1,154,52,1765406826334,1765406826336,2,11.83,0.0000,0.0,0.00
1765406826.376283,1,155,53,1765406826376,1765406826376,0,11.62,0.0000,0.0,0.00
1765406826.421288,1,156,54,1765406826418,1765406826421,3,11.48,0.0000,0.0,0.00
1765406826.460619,1,157,55,1765406826460,1765406826460,0,11.26,0.0000,0.0,0.00
1765406826.506596,1,158,56,1765406826503,1765406826506,3,11.14,0.0000,0.0,0.00
1765406826.544916,1,159,57,1765406826544,1765406826544,0,10.93,0.0000,0.0,0.00
1765406826.591140,1,160,58,1765406826587,1765406826591,4,10.81,0.0000,0.0,0.00
1765406826.629930,1,161,59,1765406826629,1765406826629,0,10.62,0.0000,0.0,0.00
1765406826.671727,1,162,60,1765406826671,1765406826671,0,10.46,0.0000,0.0,0.00
1765406826.713652,1,163,61,1765406826713,1765406826713,0,10.31,0.0000,0.0,0.00
1765406826.756727,1,164,63,1765406826756,1765406826756,0,10.18,0.0000,0.0,0.00
1765406826.800030,1,165,64,1765406826800,1765406826800,0,10.06,0.0000,0.0,0.00
1765406826.841931,1,166,65,1765406826841,1765406826841,0,9.92,0.0000,0.0,0.00
1765406826.883436,1,167,66,1765406826883,1765406826883,0,9.80,0.0000,0.0,0.00
1765406826.926171,1,168,67,1765406826925,1765406826925,0,8.92,0.0000,0.0,0.00
1765406826.970840,1,169,68,1765406826967,1765406826970,3,8.07,0.0000,0.0,0.00
1765406827.009632,1,170,69,1765406827009,1765406827009,0,7.20,0.0000,0.0,0.00
1765406827.054901,1,171,70,1765406827051,1765406827054,3,6.39,0.0000,0.0,0.00
1765406827.093598,1,172,71,1765406827093,1765406827093,0,5.70,0.0000,0.0,0.00
1765406827.138456,1,173,72,1765406827135,1765406827138,3,4.79,0.0000,0.0,0.00
1765406827.178356,1,174,74,1765406827178,1765406827178,0,3.97,0.0000,0.0,0.00
1765406827.221646,1,175,75,1765406827220,1765406827221,1,3.22,0.0000,0.0,0.00
1765406827.263608,1,176,76,1765406827263,1765406827263,0,3.05,0.0000,0.0,0.00
